l_id;wkt_srid_4326;24 Hous rel;24 Hours abs;100 Hours average abs;100 Hours max abs;100 Hours max average rel;cap;;;;;;;;;;;;;;;
l521;"SRID=4326;LINESTRING(11.8132328973194 48.2212664654998,11.8076056361242 48.4554267991033)";0.02226862;10.91162385;21.56849631;100.6008729;0.205307904;490;;l521;"SRID=4326;LINESTRING(11.8132328973194 48.2212664654998,11.8076056361242 48.4554267991033)";;;;;;;;;;l521;21.56849631;100.6008729
l522;"SRID=4326;LINESTRING(11.8076056361242 48.4554267991033,11.5813705216127 48.7648940508515)";0.018126996;8.882227993;25.0196575;110.0317549;0.224554602;490;;l522;"SRID=4326;LINESTRING(11.8076056361242 48.4554267991033,11.5813705216127 48.7648940508515)";;;;;;;;;;l522;25.0196575;110.0317549
l523;"SRID=4326;LINESTRING(11.8681562938884 48.2068029185353,11.5813705216127 48.7648940508515)";0.027855934;47.35508773;81.0008389;177.9313441;0.104665497;1700;;l523;"SRID=4326;LINESTRING(11.8681562938884 48.2068029185353,11.5813705216127 48.7648940508515)";;;;;;;;;;l523;81.0008389;177.9313441
l524;"SRID=4326;LINESTRING(11.6393121107521 48.1787834095237,11.8681562938884 48.2068029185353)";0.38482307;654.1992198;126.2661612;197.522728;0.11618984;1700;;l524;"SRID=4326;LINESTRING(11.6393121107521 48.1787834095237,11.8681562938884 48.2068029185353)";;;;;;;;;;l524;126.2661612;197.522728
l525;"SRID=4326;LINESTRING(11.6393121107521 48.1787834095237,11.8681562938884 48.2068029185353)";0.193241036;328.509762;63.40525227;99.18713197;0.058345372;1700;;l525;"SRID=4326;LINESTRING(11.6393121107521 48.1787834095237,11.8681562938884 48.2068029185353)";;;;;;;;;;l525;63.40525227;99.18713197
l526;"SRID=4326;LINESTRING(11.8681562938884 48.2068029185353,12.2968837896062 48.6069099225677)";0.988151891;1679.858215;1488.215246;1700;1;1700;;l526;"SRID=4326;LINESTRING(11.8681562938884 48.2068029185353,12.2968837896062 48.6069099225677)";;;;;;;;;;l526;1488.215246;1700
l527;"SRID=4326;LINESTRING(10.0837512706734 48.268867515302,10.0821573264928 48.2660901578788)";0.158411225;269.299083;152.7798604;347.4625427;0.204389731;1700;;l527;"SRID=4326;LINESTRING(10.0837512706734 48.268867515302,10.0821573264928 48.2660901578788)";;;;;;;;;;l527;152.7798604;347.4625427
l528;"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.0837512706734 48.268867515302)";0.429543358;210.4762452;123.4003005;266.1124361;0.543086604;490;;l528;"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.0837512706734 48.268867515302)";;;;;;;;;;l528;123.4003005;266.1124361
l529;"SRID=4326;LINESTRING(8.25192548128222 47.6397698264894,7.75186249820802 48.0964057188536)";0.901808246;441.8860403;486.5873332;490;1;490;;l529;"SRID=4326;LINESTRING(8.25192548128222 47.6397698264894,7.75186249820802 48.0964057188536)";;;;;;;;;;l529;486.5873332;490
l530;"SRID=4326;LINESTRING(7.75186249820802 48.0964057188536,7.91072928612534 48.5012882982432)";0.232250633;113.80281;75.04214381;200.6661386;0.409522732;490;;l530;"SRID=4326;LINESTRING(7.75186249820802 48.0964057188536,7.91072928612534 48.5012882982432)";;;;;;;;;;l530;75.04214381;200.6661386
l531;"SRID=4326;LINESTRING(6.0371 49.7131,6.47473977006816 49.9224692993999)";0.568116589;278.3771286;251.249176;452.8066476;0.924095199;490;;l531;"SRID=4326;LINESTRING(6.0371 49.7131,6.47473977006816 49.9224692993999)";;;;;;;;;;l531;251.249176;452.8066476
l532;"SRID=4326;LINESTRING(6.21102031526762 49.9586257531557,6.0371 49.7131)";0.496320004;486.393604;115.7998402;515.7822108;0.526308378;980;;l532;"SRID=4326;LINESTRING(6.21102031526762 49.9586257531557,6.0371 49.7131)";;;;;;;;;;l532;115.7998402;515.7822108
l533;"SRID=4326;LINESTRING(6.0371 49.7131,6.21102031526762 49.9586257531557)";1.928821262;945.1224186;0;0;0;490;;l533;"SRID=4326;LINESTRING(6.0371 49.7131,6.21102031526762 49.9586257531557)";;;;;;;;;;l534;5.265317185;23.45216481
l534;"SRID=4326;LINESTRING(6.21102031526762 49.9586257531557,6.08346044961418 49.7764406189112)";0.045134471;22.11589063;5.265317185;23.45216481;0.047861561;490;;l534;"SRID=4326;LINESTRING(6.21102031526762 49.9586257531557,6.08346044961418 49.7764406189112)";;;;;;;;;;l535;735.5652252;1202.578871
l535;"SRID=4326;LINESTRING(3.003 47.211,6.77320783777607 49.2910742103854)";0.353281967;600.5793433;735.5652252;1202.578871;0.707399336;1700;;l535;"SRID=4326;LINESTRING(3.003 47.211,6.77320783777607 49.2910742103854)";;;;;;;;;;l536;95.92106247;156.8217733
l536;"SRID=4326;LINESTRING(6.77320783777607 49.2910742103854,3.003 47.211)";0.15983324;78.31828741;95.92106247;156.8217733;0.320044435;490;;l536;"SRID=4326;LINESTRING(6.77320783777607 49.2910742103854,3.003 47.211)";;;;;;;;;;l537;263.5851767;354.0191321
l537;"SRID=4326;LINESTRING(8.25192548128222 47.6397698264894,8.134 46.573)";0.515905611;252.7937493;263.5851767;354.0191321;0.722488025;490;;l537;"SRID=4326;LINESTRING(8.25192548128222 47.6397698264894,8.134 46.573)";;;;;;;;;;l538;11.12313125;20.30261082
l538;"SRID=4326;LINESTRING(7.52228010104186 51.5321980552231,7.50006173413631 51.535174092458)";0.651256619;319.1157431;11.12313125;20.30261082;0.0414339;490;;l538;"SRID=4326;LINESTRING(7.52228010104186 51.5321980552231,7.50006173413631 51.535174092458)";;;;;;;;;;l539;133.9525533;207.9064829
l539;"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,6.97593254033334 51.0376007284972)";0.130020752;63.71016854;133.9525533;207.9064829;0.424298945;490;;l539;"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,6.97593254033334 51.0376007284972)";;;;;;;;;;l540;81.35455771;546.3832175
l540;"SRID=4326;LINESTRING(13.2428489964032 52.5349539946502,13.249028367237 52.5316238928337)";0.014376743;24.44046246;81.35455771;546.3832175;0.321401893;1700;;l540;"SRID=4326;LINESTRING(13.2428489964032 52.5349539946502,13.249028367237 52.5316238928337)";;;;;;;;;;l541;153.6409034;355.1086322
l541;"SRID=4326;LINESTRING(9.0454349679866 48.9029620137561,8.56218193445384 49.132949935954)";0.040451485;68.76752523;153.6409034;355.1086322;0.208887431;1700;;l541;"SRID=4326;LINESTRING(9.0454349679866 48.9029620137561,8.56218193445384 49.132949935954)";;;;;;;;;;l542;234.523705;507.6016062
l542;"SRID=4326;LINESTRING(8.43846751211921 49.2524597288652,8.62320967451897 49.3565822492832)";0.06102313;103.7393208;234.523705;507.6016062;0.29858918;1700;;l542;"SRID=4326;LINESTRING(8.43846751211921 49.2524597288652,8.62320967451897 49.3565822492832)";;;;;;;;;;l543;136.8019623;331.3388662
l543;"SRID=4326;LINESTRING(8.4413154852023 49.2514026469585,8.56218193445384 49.132949935954)";0.04776007;81.19211861;136.8019623;331.3388662;0.194905215;1700;;l543;"SRID=4326;LINESTRING(8.4413154852023 49.2514026469585,8.56218193445384 49.132949935954)";;;;;;;;;;l544;51.49479071;350.8208431
l544;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.94208128553147 47.6533415488354)";0.035417921;60.21046588;51.49479071;350.8208431;0.206365202;1700;;l544;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.94208128553147 47.6533415488354)";;;;;;;;;;l545;51.34031306;349.7684264
l545;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.94208128553147 47.6533415488354)";0.035311672;60.02984233;51.34031306;349.7684264;0.205746133;1700;;l545;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.94208128553147 47.6533415488354)";;;;;;;;;;l546;98.02552365;296.7992274
l546;"SRID=4326;LINESTRING(9.5017896678173 53.5428143723363,9.06879105808819 53.5666414121342)";0.073918051;125.6606859;98.02552365;296.7992274;0.174587781;1700;;l546;"SRID=4326;LINESTRING(9.5017896678173 53.5428143723363,9.06879105808819 53.5666414121342)";;;;;;;;;;l547;155.9928441;493.3981086
l547;"SRID=4326;LINESTRING(8.51888180951659 53.2026352836834,9.06879105808819 53.5666414121342)";0.136149568;231.4542661;155.9928441;493.3981086;0.290234182;1700;;l547;"SRID=4326;LINESTRING(8.51888180951659 53.2026352836834,9.06879105808819 53.5666414121342)";;;;;;;;;;l548;13.10793417;41.29199426
l548;"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.7413761724965 49.3574919373628)";0.063059892;30.8993472;13.10793417;41.29199426;0.084269376;490;;l548;"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.7413761724965 49.3574919373628)";;;;;;;;;;l549;7.900799894;19.15432416
l549;"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.74970009407096 49.3651763747607)";0.004604609;2.256258179;7.900799894;19.15432416;0.039090457;490;;l549;"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.74970009407096 49.3651763747607)";;;;;;;;;;l550;10.99214563;18.51300849
l550;"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.76601564520935 49.3600771523749)";0.01742237;8.5369613;10.99214563;18.51300849;0.03778165;490;;l550;"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.76601564520935 49.3600771523749)";;;;;;;;;;l551;986.9447814;1319.209161
l551;"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,6.77320783777607 49.2910742103854)";0.470428338;799.7281741;986.9447814;1319.209161;0.776005389;1700;;l551;"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,6.77320783777607 49.2910742103854)";;;;;;;;;;l552;115.3280912;206.6389512
l552;"SRID=4326;LINESTRING(6.21102031526762 49.9586257531557,6.47473977006816 49.9224692993999)";0.567809681;278.2267436;115.3280912;206.6389512;0.421712145;490;;l552;"SRID=4326;LINESTRING(6.21102031526762 49.9586257531557,6.47473977006816 49.9224692993999)";;;;;;;;;;l553;57.89992012;257.8911054
l553;"SRID=4326;LINESTRING(6.21102031526762 49.9586257531557,6.0371 49.7131)";0.496320004;243.196802;57.89992012;257.8911054;0.526308378;490;;l553;"SRID=4326;LINESTRING(6.21102031526762 49.9586257531557,6.0371 49.7131)";;;;;;;;;;l554;323.945744;642.1479469
l554;"SRID=4326;LINESTRING(11.193727795361 50.1622144406172,11.6463786274424 50.534876971042)";0.122470273;208.1994647;323.945744;642.1479469;0.377734086;1700;;l554;"SRID=4326;LINESTRING(11.193727795361 50.1622144406172,11.6463786274424 50.534876971042)";;;;;;;;;;l555;78.65196786;131.4961678
l555;"SRID=4326;LINESTRING(12.0822544456506 49.2974477669261,12.1504016214021 49.0127518128214)";0.305556212;149.722544;78.65196786;131.4961678;0.268359526;490;;l555;"SRID=4326;LINESTRING(12.0822544456506 49.2974477669261,12.1504016214021 49.0127518128214)";;;;;;;;;;l556;55.22709293;92.01974732
l556;"SRID=4326;LINESTRING(7.60711612154456 51.8986046029193,7.5913598406626 51.928441667004)";0.20053642;98.26284604;55.22709293;92.01974732;0.187795403;490;;l556;"SRID=4326;LINESTRING(7.60711612154456 51.8986046029193,7.5913598406626 51.928441667004)";;;;;;;;;;l557;25.04224242;33.0299692
l557;"SRID=4326;LINESTRING(8.44554248929306 48.9860881753906,8.45154437251894 49.0074029130057)";0.498925933;244.4737069;25.04224242;33.0299692;0.0674081;490;;l557;"SRID=4326;LINESTRING(8.44554248929306 48.9860881753906,8.45154437251894 49.0074029130057)";;;;;;;;;;l558;607.5574305;890.5437625
l558;"SRID=4326;LINESTRING(8.93969252741257 52.4030332405173,8.99620817966153 52.379587985752)";0.020777474;35.32170625;607.5574305;890.5437625;0.523849272;1700;;l558;"SRID=4326;LINESTRING(8.93969252741257 52.4030332405173,8.99620817966153 52.379587985752)";;;;;;;;;;l559;63.73157018;85.8940828
l559;"SRID=4326;LINESTRING(9.56282337410874 48.7014898200493,9.37084541589578 48.7191233300187)";0.122062715;207.5066147;63.73157018;85.8940828;0.050525931;1700;;l559;"SRID=4326;LINESTRING(9.56282337410874 48.7014898200493,9.37084541589578 48.7191233300187)";;;;;;;;;;l560;146.924584;179.7460691
l560;"SRID=4326;LINESTRING(9.37084541589578 48.7191233300187,9.37760577643558 48.812606857093)";0.075581486;128.4885268;146.924584;179.7460691;0.105732982;1700;;l560;"SRID=4326;LINESTRING(9.37084541589578 48.7191233300187,9.37760577643558 48.812606857093)";;;;;;;;;;l561;80.27331056;80.27331056
l561;"SRID=4326;LINESTRING(10.7610403785613 52.3677293804096,10.99933301239 52.2001419745622)";0.126172403;214.4930858;80.27331056;80.27331056;0.047219594;1700;;l561;"SRID=4326;LINESTRING(10.7610403785613 52.3677293804096,10.99933301239 52.2001419745622)";;;;;;;;;;l562;136.6831699;177.0303397
l562;"SRID=4326;LINESTRING(9.40063139462492 48.6669424396984,9.37760577643558 48.812606857093)";0.02940785;49.9933442;136.6831699;177.0303397;0.104135494;1700;;l562;"SRID=4326;LINESTRING(9.40063139462492 48.6669424396984,9.37760577643558 48.812606857093)";;;;;;;;;;l563;71.22631325;164.207382
l563;"SRID=4326;LINESTRING(9.82158380229154 52.4248552546066,10.0876467999739 52.3151305547947)";0.116203806;56.93986496;71.22631325;164.207382;0.335117106;490;;l563;"SRID=4326;LINESTRING(9.82158380229154 52.4248552546066,10.0876467999739 52.3151305547947)";;;;;;;;;;l564;64.53585738;83.83484148
l564;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.0762254363019 49.3633869626072)";0.097362885;47.70781388;64.53585738;83.83484148;0.171091513;490;;l564;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.0762254363019 49.3633869626072)";;;;;;;;;;l565;7.596852576;12.59765651
l565;"SRID=4326;LINESTRING(10.1602912689993 49.9891947837947,10.1878339995516 49.981219040845)";0.005037219;2.468237181;7.596852576;12.59765651;0.025709503;490;;l565;"SRID=4326;LINESTRING(10.1602912689993 49.9891947837947,10.1878339995516 49.981219040845)";;;;;;;;;;l566;49.82896321;103.25725
l566;"SRID=4326;LINESTRING(10.1602912689993 49.9891947837947,10.1964915719944 50.0279724033143)";0.029261998;14.33837921;49.82896321;103.25725;0.210729082;490;;l566;"SRID=4326;LINESTRING(10.1602912689993 49.9891947837947,10.1964915719944 50.0279724033143)";;;;;;;;;;l567;44.78003667;50.79008185
l567;"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,10.1602912689993 49.9891947837947)";0.086255974;42.2654274;44.78003667;50.79008185;0.103653228;490;;l567;"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,10.1602912689993 49.9891947837947)";;;;;;;;;;l568;71.13634768;321.723167
l568;"SRID=4326;LINESTRING(8.95870856177306 50.0826078105489,9.09051754868887 49.9700413735997)";0.071159503;120.9711555;71.13634768;321.723167;0.189248922;1700;;l568;"SRID=4326;LINESTRING(8.95870856177306 50.0826078105489,9.09051754868887 49.9700413735997)";;;;;;;;;;l569;72.37879627;126.6948718
l569;"SRID=4326;LINESTRING(8.95870856177306 50.0826078105489,10.1878339995516 49.981219040845)";0.038875783;66.08883189;72.37879627;126.6948718;0.074526395;1700;;l569;"SRID=4326;LINESTRING(8.95870856177306 50.0826078105489,10.1878339995516 49.981219040845)";;;;;;;;;;l570;604.1577901;725.8918504
l570;"SRID=4326;LINESTRING(9.09051754868887 49.9700413735997,10.1878339995516 49.981219040845)";0.237613921;403.9436654;604.1577901;725.8918504;0.426995206;1700;;l570;"SRID=4326;LINESTRING(9.09051754868887 49.9700413735997,10.1878339995516 49.981219040845)";;;;;;;;;;l571;280.2493482;464.7299642
l571;"SRID=4326;LINESTRING(10.1602912689993 49.9891947837947,10.1878339995516 49.981219040845)";0.053561025;91.05374286;280.2493482;464.7299642;0.273370567;1700;;l571;"SRID=4326;LINESTRING(10.1602912689993 49.9891947837947,10.1878339995516 49.981219040845)";;;;;;;;;;l572;26.8240692;44.48163324
l572;"SRID=4326;LINESTRING(10.1602912689993 49.9891947837947,10.1878339995516 49.981219040845)";0.005126594;8.715209921;26.8240692;44.48163324;0.026165667;1700;;l572;"SRID=4326;LINESTRING(10.1602912689993 49.9891947837947,10.1878339995516 49.981219040845)";;;;;;;;;;l573;307.9809344;409.0621251
l573;"SRID=4326;LINESTRING(7.79256714933307 49.8105487811028,7.72920197913641 49.4826474297682)";0.116128508;56.90296884;307.9809344;409.0621251;0.834820663;490;;l573;"SRID=4326;LINESTRING(7.79256714933307 49.8105487811028,7.72920197913641 49.4826474297682)";;;;;;;;;;l574;229.2214174;434.6740881
l574;"SRID=4326;LINESTRING(8.65937290290079 51.9996101318907,8.70221844882815 51.7363525828065)";0.07328287;124.5808797;229.2214174;434.6740881;0.25569064;1700;;l574;"SRID=4326;LINESTRING(8.65937290290079 51.9996101318907,8.70221844882815 51.7363525828065)";;;;;;;;;;l575;48.95899468;94.44136903
l575;"SRID=4326;LINESTRING(8.65937290290079 51.9996101318907,8.8139941935628 51.9834366294197)";0.050743084;24.86411117;48.95899468;94.44136903;0.192737488;490;;l575;"SRID=4326;LINESTRING(8.65937290290079 51.9996101318907,8.8139941935628 51.9834366294197)";;;;;;;;;;l576;8.600957905;14.25402063
l576;"SRID=4326;LINESTRING(8.93221843866486 52.1933124298166,8.8139941935628 51.9834366294197)";0.069849734;34.22636974;8.600957905;14.25402063;0.029089838;490;;l576;"SRID=4326;LINESTRING(8.93221843866486 52.1933124298166,8.8139941935628 51.9834366294197)";;;;;;;;;;l577;14.5522161;26.90113416
l577;"SRID=4326;LINESTRING(8.65937290290079 51.9996101318907,8.93221843866486 52.1933124298166)";0.054133287;26.52531084;14.5522161;26.90113416;0.054900274;490;;l577;"SRID=4326;LINESTRING(8.65937290290079 51.9996101318907,8.93221843866486 52.1933124298166)";;;;;;;;;;l578;30.89867204;42.06265792
l578;"SRID=4326;LINESTRING(8.95904413219088 52.2784949764899,8.93221843866486 52.1933124298166)";0.074058816;36.28881968;30.89867204;42.06265792;0.085842159;490;;l578;"SRID=4326;LINESTRING(8.95904413219088 52.2784949764899,8.93221843866486 52.1933124298166)";;;;;;;;;;l579;44.27592488;162.1716092
l579;"SRID=4326;LINESTRING(9.59430158866246 49.7984427303145,9.09051754868887 49.9700413735997)";0.118931026;58.27620276;44.27592488;162.1716092;0.330962468;490;;l579;"SRID=4326;LINESTRING(9.59430158866246 49.7984427303145,9.09051754868887 49.9700413735997)";;;;;;;;;;l580;110.1170257;271.7558159
l580;"SRID=4326;LINESTRING(11.193727795361 50.1622144406172,10.9729038959004 49.5585073756737)";0.099657386;169.417557;110.1170257;271.7558159;0.159856362;1700;;l580;"SRID=4326;LINESTRING(11.193727795361 50.1622144406172,10.9729038959004 49.5585073756737)";;;;;;;;;;l581;95.36325084;261.2967393
l581;"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,11.193727795361 50.1622144406172)";0.052674858;89.54725875;95.36325084;261.2967393;0.153703964;1700;;l581;"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,11.193727795361 50.1622144406172)";;;;;;;;;;l582;47.27009641;173.7561453
l582;"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,10.9729038959004 49.5585073756737)";0.097251723;165.3279285;47.27009641;173.7561453;0.102209497;1700;;l582;"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,10.9729038959004 49.5585073756737)";;;;;;;;;;l583;485.6666463;490
l583;"SRID=4326;LINESTRING(8.95464412133747 50.0860157333265,9.09051754868887 49.9700413735997)";0.502873543;246.4080362;485.6666463;490;1;490;;l583;"SRID=4326;LINESTRING(8.95464412133747 50.0860157333265,9.09051754868887 49.9700413735997)";;;;;;;;;;l584;75.17952049;126.6967901
l584;"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,9.59430158866246 49.7984427303145)";0.151692721;74.32943325;75.17952049;126.6967901;0.258564878;490;;l584;"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,9.59430158866246 49.7984427303145)";;;;;;;;;;l585;184.1588722;226.2461618
l585;"SRID=4326;LINESTRING(7.17937912538938 51.4722019484347,7.17590438914786 51.4755782506206)";0.000161522;0.079145617;184.1588722;226.2461618;0.461726861;490;;l585;"SRID=4326;LINESTRING(7.17937912538938 51.4722019484347,7.17590438914786 51.4755782506206)";;;;;;;;;;l586;420.8698516;1114.278473
l586;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,10.99933301239 52.2001419745622)";0.222148669;377.652737;420.8698516;1114.278473;0.655457925;1700;;l586;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,10.99933301239 52.2001419745622)";;;;;;;;;;l587;210.3486077;556.910704
l587;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,10.99933301239 52.2001419745622)";0.111028773;188.748914;210.3486077;556.910704;0.327594532;1700;;l587;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,10.99933301239 52.2001419745622)";;;;;;;;;;l588;8.534462295;9.721297431
